started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2024-12-01 13:44:38.977000+00:00,2024-12-01 13:48:14.779000+00:00,215,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805
2024-12-01 13:50:39.723000+00:00,2024-12-01 13:57:44.925000+00:00,425,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-01 13:51:24.977000+00:00,2024-12-01 14:00:24.042000+00:00,539,2336,Møllestranden,Ved badebrygge,60.380044402639385,5.350823586678217,797,John Lunds plass,John Lunds plass,60.38824732496974,5.324558211682643
2024-12-01 13:56:23.010000+00:00,2024-12-01 13:58:02.925000+00:00,99,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2024-12-01 14:09:41.527000+00:00,2024-12-01 14:17:25.811000+00:00,464,1047,Welhavens gate 64,Langs gatetun,60.38445114789948,5.324440726278226,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-12-01 14:10:58.893000+00:00,2024-12-01 14:14:36.059000+00:00,217,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2024-12-01 14:16:35.894000+00:00,2024-12-01 14:19:01.177000+00:00,145,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2024-12-01 14:19:25.456000+00:00,2024-12-01 14:24:13.603000+00:00,288,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2024-12-01 14:39:07.875000+00:00,2024-12-01 14:50:55.420000+00:00,707,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042
2024-12-01 14:42:06.033000+00:00,2024-12-01 14:49:13.689000+00:00,427,1896,Takhagen på Nordnes,På taket av Nordneshallen ,60.39886453454994,5.306410871328268,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2024-12-01 14:48:59.644000+00:00,2024-12-01 15:26:52.719000+00:00,2273,116,Lysverket,"Gamle Lysverket, ved KODE",60.38962622255798,5.3298637396027,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2024-12-01 14:51:59.308000+00:00,2024-12-01 14:56:56.005000+00:00,296,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2024-12-01 14:56:44.974000+00:00,2024-12-01 15:02:07.206000+00:00,322,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-12-01 14:58:31.779000+00:00,2024-12-01 15:07:42.822000+00:00,551,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-01 15:00:51.911000+00:00,2024-12-01 15:05:59.966000+00:00,308,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2024-12-01 15:01:20.284000+00:00,2024-12-01 15:20:22.635000+00:00,1142,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2024-12-01 15:03:23.561000+00:00,2024-12-01 15:16:52.295000+00:00,808,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847
2024-12-01 15:07:25.894000+00:00,2024-12-01 15:22:35.058000+00:00,909,797,John Lunds plass,John Lunds plass,60.38824732496974,5.324558211682643,1893,Haukelandshallen,Nord for inngang til hall,60.370493777025985,5.353846489647282
2024-12-01 15:08:06.495000+00:00,2024-12-01 15:13:57.910000+00:00,351,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2024-12-01 15:23:38.273000+00:00,2024-12-01 15:37:59.817000+00:00,861,70,Laksevåg senter,Ved inngangen til Laksevåg senter,60.38963215691683,5.286516470683409,796,Strømgaten,"På hjørne Allégaten, Strømgaten",60.38658238047282,5.326041074182427
2024-12-01 15:26:56.656000+00:00,2024-12-01 15:32:33.972000+00:00,337,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2024-12-01 15:37:51.161000+00:00,2024-12-01 15:41:29.981000+00:00,218,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702
2024-12-01 15:54:36.117000+00:00,2024-12-01 16:12:31.462000+00:00,1075,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,140,Sandviksbodene,Sjøgaten 2A,60.40569501689435,5.323373526334763
2024-12-01 16:02:54.823000+00:00,2024-12-01 16:13:52.255000+00:00,657,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805,795,Fosswinckels gate,I gågate,60.38658166593217,5.327978744635743
2024-12-01 16:18:31.473000+00:00,2024-12-01 16:35:11.391000+00:00,999,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2024-12-01 16:26:15.359000+00:00,2024-12-01 16:37:46.451000+00:00,691,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-01 16:37:53.190000+00:00,2024-12-01 16:40:46.418000+00:00,173,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,34,Cornerteateret, Ved BI,60.38246949877819,5.3260934892086595
2024-12-01 16:38:52.282000+00:00,2024-12-01 16:43:59.133000+00:00,306,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547
2024-12-01 16:41:58.474000+00:00,2024-12-01 16:55:25.423000+00:00,806,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547
2024-12-01 16:48:54.371000+00:00,2024-12-01 17:00:51.739000+00:00,717,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,1047,Welhavens gate 64,Langs gatetun,60.38445114789948,5.324440726278226
2024-12-01 16:57:18.995000+00:00,2024-12-01 17:05:34.695000+00:00,495,795,Fosswinckels gate,I gågate,60.38658166593217,5.327978744635743,795,Fosswinckels gate,I gågate,60.38658166593217,5.327978744635743
2024-12-01 17:09:22.439000+00:00,2024-12-01 17:14:23.213000+00:00,300,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2024-12-01 17:12:18.866000+00:00,2024-12-01 17:15:06.774000+00:00,167,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2024-12-01 17:13:38.594000+00:00,2024-12-01 17:18:14.021000+00:00,275,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2024-12-01 17:17:11.595000+00:00,2024-12-01 17:23:57.749000+00:00,406,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-12-01 17:21:56.142000+00:00,2024-12-01 17:31:01.191000+00:00,545,802,Håkonsgaten,Ved inngang Bergen Kino,60.39118461048114,5.318026298282803,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-01 17:21:57.947000+00:00,2024-12-01 17:30:57.891000+00:00,539,802,Håkonsgaten,Ved inngang Bergen Kino,60.39118461048114,5.318026298282803,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-01 17:49:33.997000+00:00,2024-12-01 18:07:14.881000+00:00,1060,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547
2024-12-01 18:03:22.300000+00:00,2024-12-01 18:13:01.172000+00:00,578,98,Brann Stadion,Bak Frydenbøtribunen,60.367425453190464,5.3551910634374735,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2024-12-01 18:04:23.981000+00:00,2024-12-01 18:16:47.027000+00:00,743,1893,Haukelandshallen,Nord for inngang til hall,60.370493777025985,5.353846489647282,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547
2024-12-01 18:07:00.394000+00:00,2024-12-01 18:17:33.289000+00:00,632,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2024-12-01 18:10:38.139000+00:00,2024-12-01 18:14:10.761000+00:00,212,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2024-12-01 18:11:22.939000+00:00,2024-12-01 18:20:11.608000+00:00,528,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042,795,Fosswinckels gate,I gågate,60.38658166593217,5.327978744635743
2024-12-01 18:12:03.378000+00:00,2024-12-01 18:24:58.661000+00:00,775,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847,69,Laksevåg v/Kirkebukten,Parkeringsplass ved Coop Extra,60.386068777690944,5.3001083072740585
2024-12-01 18:12:08.061000+00:00,2024-12-01 18:14:24.364000+00:00,136,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2024-12-01 18:15:48.429000+00:00,2024-12-01 18:33:16.851000+00:00,1048,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2024-12-01 18:18:37.834000+00:00,2024-12-01 18:21:39.531000+00:00,181,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2024-12-01 18:20:59.976000+00:00,2024-12-01 18:26:28.041000+00:00,328,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2024-12-01 18:23:51.697000+00:00,2024-12-01 18:32:15.625000+00:00,503,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2024-12-01 18:24:01.513000+00:00,2024-12-01 18:33:44.905000+00:00,583,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2024-12-01 18:27:03.580000+00:00,2024-12-01 18:42:10.486000+00:00,906,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,1893,Haukelandshallen,Nord for inngang til hall,60.370493777025985,5.353846489647282
2024-12-01 18:27:45.139000+00:00,2024-12-01 18:40:14.394000+00:00,749,98,Brann Stadion,Bak Frydenbøtribunen,60.367425453190464,5.3551910634374735,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2024-12-01 18:28:36.590000+00:00,2024-12-01 18:33:40.333000+00:00,303,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547
2024-12-01 18:30:24.907000+00:00,2024-12-01 18:33:29.247000+00:00,184,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2024-12-01 18:32:21.628000+00:00,2024-12-01 18:44:52.385000+00:00,750,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372
2024-12-01 18:32:50.193000+00:00,2024-12-01 18:49:14.878000+00:00,984,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-01 18:34:17.501000+00:00,2024-12-01 18:43:02.679000+00:00,525,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266,812,Hans Hauges gate,Jens Rolfens gate 6,60.40190553013225,5.324747767839426
2024-12-01 18:42:16.522000+00:00,2024-12-01 18:48:22.514000+00:00,365,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,132,Nøstetorget,Sukkerhusbryggen,60.39228413403305,5.314705281519707
2024-12-01 18:42:22.553000+00:00,2024-12-01 18:48:23.728000+00:00,361,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,132,Nøstetorget,Sukkerhusbryggen,60.39228413403305,5.314705281519707
2024-12-01 18:47:56.720000+00:00,2024-12-01 18:54:51.373000+00:00,414,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-12-01 18:50:43.317000+00:00,2024-12-01 18:57:09.676000+00:00,386,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547
2024-12-01 18:55:41.909000+00:00,2024-12-01 19:00:04.193000+00:00,262,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2024-12-01 18:55:46.581000+00:00,2024-12-01 19:02:56.891000+00:00,430,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753,1047,Welhavens gate 64,Langs gatetun,60.38445114789948,5.324440726278226
2024-12-01 19:02:22.108000+00:00,2024-12-01 19:07:20.651000+00:00,298,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2024-12-01 19:05:07.477000+00:00,2024-12-01 19:13:34.589000+00:00,507,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-01 19:05:36.206000+00:00,2024-12-01 19:07:43.259000+00:00,127,799,HF-Bygget,Sydnesplassen,60.387853713374845,5.318712852428234,802,Håkonsgaten,Ved inngang Bergen Kino,60.39118461048114,5.318026298282803
2024-12-01 19:09:25.245000+00:00,2024-12-01 19:24:05.752000+00:00,880,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,1896,Takhagen på Nordnes,På taket av Nordneshallen ,60.39886453454994,5.306410871328268
2024-12-01 19:13:05.535000+00:00,2024-12-01 19:24:22.711000+00:00,677,1900,Tonningneset,ved Møllendalsveien 31,60.379576056996115,5.344655017198988,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372
2024-12-01 19:14:15.879000+00:00,2024-12-01 19:22:44.164000+00:00,508,2336,Møllestranden,Ved badebrygge,60.380044402639385,5.350823586678217,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2024-12-01 19:18:20.120000+00:00,2024-12-01 19:26:02.723000+00:00,462,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,1896,Takhagen på Nordnes,På taket av Nordneshallen ,60.39886453454994,5.306410871328268
2024-12-01 19:21:13.691000+00:00,2024-12-01 19:27:29.626000+00:00,375,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174
2024-12-01 20:22:06.548000+00:00,2024-12-01 20:30:03.737000+00:00,477,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2024-12-01 20:24:10.971000+00:00,2024-12-01 20:26:53.144000+00:00,162,1893,Haukelandshallen,Nord for inngang til hall,60.370493777025985,5.353846489647282,1893,Haukelandshallen,Nord for inngang til hall,60.370493777025985,5.353846489647282
2024-12-01 21:00:48.512000+00:00,2024-12-01 21:07:33.612000+00:00,405,1047,Welhavens gate 64,Langs gatetun,60.38445114789948,5.324440726278226,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2024-12-01 21:09:40.049000+00:00,2024-12-01 21:24:09.085000+00:00,869,1893,Haukelandshallen,Nord for inngang til hall,60.370493777025985,5.353846489647282,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-01 21:10:09.879000+00:00,2024-12-01 21:16:44.308000+00:00,394,69,Laksevåg v/Kirkebukten,Parkeringsplass ved Coop Extra,60.386068777690944,5.3001083072740585,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2024-12-01 21:18:10.871000+00:00,2024-12-01 21:26:03.200000+00:00,472,1900,Tonningneset,ved Møllendalsveien 31,60.379576056996115,5.344655017198988,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261
2024-12-01 21:30:39.681000+00:00,2024-12-01 21:36:40.007000+00:00,360,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867
2024-12-01 21:43:46.065000+00:00,2024-12-01 21:47:31.077000+00:00,225,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702,793,Zander Kaaes gate,Zander Kaaes Hotel,60.390108717939874,5.3353874337574325
2024-12-01 21:52:43.182000+00:00,2024-12-01 22:00:08.883000+00:00,445,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2024-12-01 22:09:18.686000+00:00,2024-12-01 22:14:47.832000+00:00,329,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805
